"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"753036","09016332710000272000000000U5","REPARACION Y FABRICACIONES INDUSTRIALES RYFISA","REPARACION Y FABRICACIONES INDUSTRIALES RYFISA","332710","Maquinado de piezas metálicas para maquinaria y equipo en general","6 a 10 personas","CALLE","FELIPE CARRILLO PUERTO","CALLE","GOLFO DE ADEN","CALLE","LAGO WINNIPEG","CALLE","LAGO ONTARIO","473","BIS",,,,,"COLONIA","TACUBA",,,,"11410","09","CIUDAD DE MÉXICO","016","Miguel Hidalgo","0001","Miguel Hidalgo                                                                                                ","0143","003",,"RYFISA@HOTMAIL.COM",,"Fijo","19.45332708","-99.19172984","2010-07"
"10710405","09007332710002621000000000U0","REPARACIONES INDUSTRIALES IDEAS MECANICAS",,"332710","Maquinado de piezas metálicas para maquinaria y equipo en general","0 a 5 personas","PERIFERICO","CANAL DE SAN JUAN","CALLE","2","CALLE","LAS TORRES","PERIFERICO","CANAL DE SAN JUAN",,"SN",,,,,"COLONIA","RENOVACIÓN",,,,"09208","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","5200","010","5649515597",,,"Fijo","19.36501793","-99.05618052","2024-11"
"11323364","09005332310000451000000000U7","REPARACIONES OCHOA",,"332310","Fabricación de estructuras metálicas","0 a 5 personas","CALLE","NORTE 66 A","CALLE","ORIENTE 155","CALLE","ORIENTE 153","CALLE","NORTE 66","7832",,,,,,"COLONIA","SALVADOR DÍAZ MIRÓN",,,,"07400","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","2907","019",,,,"Fijo","19.48742553","-99.0997623","2024-11"
"882838","09011332710000281000000000U7","REPARACIONES Y MAQUINADOS TORNO SIN NOMBRE",,"332710","Maquinado de piezas metálicas para maquinaria y equipo en general","0 a 5 personas","CALLE","NORTE DEL COMERCIO","CALLE","FRANCISCO MONTES DE OCA","CALLE","INDEPENDENCIA","CALLE","20 DE NOVIEMBRE","37",,,,,,"PUEBLO","SAN JUAN IXTAYOPAN",,,,"13550","09","CIUDAD DE MÉXICO","011","Tláhuac","0021","San Juan Ixtayopan                                                                                            ","1018","023",,,,"Fijo","19.23905484","-98.99532284","2010-07"
"751585","09016332999000062002000000U9","REPRESENTACIONES Y TROQUELADOS","REPRESENTACIONES Y TROQUELADOS","332999","Fabricación de otros productos metálicos","6 a 10 personas","CALLE","IGNACIO ALLENDE","CALLE","PRIVADA ANGEL SILVA","CALLE","PRIVADA ALLENDE","CALLE","LAGO CANEGUIN","301",,,,,,"COLONIA","ARGENTINA ANTIGUA",,,,"11270","09","CIUDAD DE MÉXICO","016","Miguel Hidalgo","0001","Miguel Hidalgo                                                                                                ","0247","016","5553998446",,,"Fijo","19.45493837","-99.20848969","2010-07"
"697945","09017332610000104001000000U0","RESORTES ASOCIADOS Y COMPAÑIA","RESORTES ASOCIADOS Y COMPAÑIA","332610","Fabricación de alambre, productos de alambre y resortes","51 a 100 personas","AVENIDA","6","CALLE","43","CALLE","45","AVENIDA","4","245",,,,,,"COLONIA","GENERAL IGNACIO ZARAGOZA",,,,"15000","09","CIUDAD DE MÉXICO","017","Venustiano Carranza","0001","Venustiano Carranza                                                                                           ","1242","007","5555714023","RACSA1@PRODIGY.NET.MX",,"Fijo","19.41294956","-99.08887868","2014-12"
"748434","09017332610000072010000000U9","RESORTES ASOCIADOS Y COMPAÑIA BODEGA","RESORTES ASOCIADOS Y COMPAÑIA","332610","Fabricación de alambre, productos de alambre y resortes","0 a 5 personas","CALLE","45","CALZADA","GENERAL IGNACIO ZARAGOZA","AVENIDA","4","AVENIDA","CALLE 47","16",,,,,,"COLONIA","GENERAL IGNACIO ZARAGOZA",,,,"15000","09","CIUDAD DE MÉXICO","017","Venustiano Carranza","0001","Venustiano Carranza                                                                                           ","1242","018",,,,"Fijo","19.41403229","-99.08787717","2010-07"
"7736676","09007332610000443001000000U3","RESORTES DE ACERO FRIVEL",,"332610","Fabricación de alambre, productos de alambre y resortes","0 a 5 personas","CALLE","TRITON","CALLE","SATELITES","AVENIDA","CANAL DEL MORAL","CALLE","PUENTE QUEMADO","64",,,,,,"COLONIA","SIDERAL",,,,"09320","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","0426","033",,"RESORTES_ACEFIVEL@PRODIGY.NET.MX",,"Fijo","19.37278524","-99.06466397","2019-11"
"782504","09005468211001391010000000U0","RESORTES DE ACERO ROCA",,"332610","Fabricación de alambre, productos de alambre y resortes","0 a 5 personas","CIRCUITO","INTERIOR AVENIDA RIO CONSULADO","CALLE","JUAN SEBASTIAN BACH","CALLE","PUCCINI","CALLE","MENDELSSOHN","1444","B",,,,,"COLONIA","VALLEJO",,,,"07870","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","174A","013",,"RESORTES_ROCA@YAHOO.COM.MX",,"Fijo","19.46522004","-99.13579255","2010-07"
"852681","09015332610000081000000000U4","RESORTES DELHER",,"332610","Fabricación de alambre, productos de alambre y resortes","0 a 5 personas","CALLE","AVENIDA FELIPE VILLANUEVA","CALLE","JUAN SEBASTIAN BACH","CALLE","GIACOMO PUCCINI","CALLE","JULES MASSENET","145",,,,,,"MANZANA","PERALVILLO",,,,"06220","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0019","009",,"RESORTESDHELER@GMAIL.COM",,"Fijo","19.46358337","-99.13606591","2010-07"
"1013401","09015332610000102002000000U8","RESORTES DETROIT",,"332610","Fabricación de alambre, productos de alambre y resortes","0 a 5 personas","CALLE","VIOLETA","CALLE","ZARCO","CALLE","SOTO","CALLE","PEDRO MORENO","29",,,,,,"COLONIA","GUERRERO",,,,"06300","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0610","019","5555927080","DETROIT@PRODIGY.NET.MX",,"Fijo","19.44124843","-99.14565772","2010-07"
"791809","09006332610000011000000000U0","RESORTES INDUSTRIALES DELMEN",,"332610","Fabricación de alambre, productos de alambre y resortes","0 a 5 personas","EJE VIAL","3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO","CALLE","ORIENTE 110","AVENIDA","RECREO","CALLE","SUR 105","986",,,,,,"COLONIA","JUVENTINO ROSAS",,,,"08620","09","CIUDAD DE MÉXICO","006","Iztacalco","0001","Iztacalco                                                                                                     ","0607","020","5556649219",,,"Fijo","19.39348097","-99.11353682","2010-07"
"783335","09007332610000182001000000U7","RESORTES MAQUILADOS EN ACERO ESPECIAL",,"332610","Fabricación de alambre, productos de alambre y resortes","11 a 30 personas","CALLE","PUENTE QUEMADO","CALLE","SATELITES","AVENIDA","CANAL DEL MORAL","CALLE","TRITON",,"SN",,,,,"COLONIA","SIDERAL",,,,"09320","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","0426","033",,"RESORTES_MAQUILADOS@PRODIGY.NET.MX",,"Fijo","19.3748864","-99.06323334","2010-07"
"852569","09015332610000151001000000U5","RESORTES SERFEM","RESORTES SERFEM","332610","Fabricación de alambre, productos de alambre y resortes","6 a 10 personas","CIRCUITO","INTERIOR AVENIDA RIO CONSULADO","CALLE","ERNESTO ELORDUY","CALLE","CLAUDE DEBUSSY","CALLE","JULES MASSENET","93",,,,,,"MANZANA","PERALVILLO",,,,"06220","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0080","034","5555970074","VENTAS@RESORTESSERFEM.COM.MX","WWW.RESOSTESSERFEM.COM.MX","Fijo","19.46497795","-99.13977224","2010-07"
"642213","09005332610000241000000000U5","RESORTES TOMEX",,"332610","Fabricación de alambre, productos de alambre y resortes","0 a 5 personas","CALLE","GABRIEL GUERRA","CALLE","PARAISO","AVENIDA","PREPARATORIAS","CALLE","ADOLFO RUIZ CORTINES","26","MZ 104",,,,,"COLONIA","ZONA ESCOLAR ORIENTE",,,,"07230","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","0192","022",,"RTOMEX@PRODIGY.NET.MX",,"Fijo","19.53880674","-99.1446783","2014-12"
"637210","09005332610000031000000000U0","RESORTES Y ARTICULOS DE ALAMBRE",,"332610","Fabricación de alambre, productos de alambre y resortes","0 a 5 personas","AVENIDA","CENTRO ESCOLAR","CALLE","JUSTO SIERRA","CALLE","CALLE DE LOS MAESTROS","AVENIDA","TECNOLOGICO","1","MZ 38 LOTE1",,,,,"COLONIA","ZONA ESCOLAR",,,,"07230","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","0173","022","5522070827","RESORTESART.ALAMBRE@YAHOO.COM.MX",,"Fijo","19.54254032","-99.14854951","2010-07"
"712068","09007325510000122012000000U4","RG HERRERIA",,"332320","Fabricación de productos de herrería","6 a 10 personas","CALLE","ANTROPOLOGOS","EJE VIAL","6 SUR (CARDIOLOGOS)","EJE VIAL","5 SUR (SANTA MARIA LA PURISIMA)","CALLE","DIBUJANTES","59","B",,,,,"COLONIA","EL TRIUNFO",,,,"09430","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","0322","011","5526210230","GERARDOROJASRG@HOTMAIL.COM",,"Fijo","19.37911232","-99.11835674","2014-12"
"9699954","09017332320002371000000000U9","RICAMI",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","CANGREJO","CALLE","CARACOL","CALLE","CAMARON","CALLE","CORAL",,"SN",,,,,"COLONIA","CARACOL",,,,"15630","09","CIUDAD DE MÉXICO","017","Venustiano Carranza","0001","Venustiano Carranza                                                                                           ","0846","013",,"RICARDOCAMPOSFACTURAS@GMAIL.COM.MX",,"Fijo","19.42533608","-99.07081621","2024-11"
"6306272","09005332999000305011000000U5","RODABLIS","RODABLIS","332810","Recubrimientos y terminados metálicos","101 a 250 personas","CALLE","3 ANEGAS","PROLONGACION","SATURNO","CALLE","URANIO","OTRO(ESPECIFIQUE)","NINGUNO","446","B",,,,,"COLONIA","NUEVA INDUSTRIAL VALLEJO",,,,"7320","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","3375","001",,"RECURSOSHUMANOS@RODABLIS.COM.MX",,"Fijo","19.51481222","-99.14707883","2010-07"
"1060947","09005332720000094010000000U5","RODAJAS Y PRODUCTOS METALICOS","RODAJAS Y PRODUCTOS METALICOS ","332999","Fabricación de otros productos metálicos","11 a 30 personas","CALLE","AVENIDA RIO VIEJO","CALLEJON","CUAUHTEMOC","CALLE","RIO VIEJO","CALLEJON","CUAUHTEMOC","42",,,,,,"PUEBLO","SAN JUAN DE ARAGÓN",,,,"07950","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","295A","025",,"VENTAS@RODAJASRPM.COM","WWW.RODAJASRPM.COM","Fijo","19.46851094","-99.08145525","2010-07"
"740885","09002435419000011010000000U1","RODAMIENTOS Y PROTECCION INDUSTRIAL",,"332991","Fabricación de baleros y rodamientos","0 a 5 personas","CALLE","7","AVENIDA","JARDIN","CALLE","8","CALLE","5","443","B",,,"0","B","COLONIA","DEL GAS",,,,"02950","09","CIUDAD DE MÉXICO","002","Azcapotzalco","0001","Azcapotzalco                                                                                                  ","0542","029",,,,"Fijo","19.47254883","-99.1589615","2010-07"
"10264377","09002332710001733000000000U5","ROLLBEND",,"332710","Maquinado de piezas metálicas para maquinaria y equipo en general","11 a 30 personas","CALLE","REFINERIA AZCAPOTZALCO","AVENIDA","FERROCARRILES NACIONALES","AVENIDA","16 DE SEPTIEMBRE","AVENIDA","FERROCARRILES NACIONALES","180",,,,,,"COLONIA","SANTO DOMINGO",,,,"02010","09","CIUDAD DE MÉXICO","002","Azcapotzalco","0001","Azcapotzalco                                                                                                  ","028A","005","5565802365",,,"Fijo","19.4926696","-99.1928564","2024-11"
"661427","09007332710001723001000000U5","ROMI","INGENIERIA DE MAQUINADOS INDUSTRIALES ROMI Y COMPAÑÍA","332710","Maquinado de piezas metálicas para maquinaria y equipo en general","11 a 30 personas","CALLE","SUBTENIENTE MARIO FERNANDO LOPEZ PORTILLO","CALLE","JORGE ENCISO","CALLE","ATANASIO G. SARABIA","CALLE","TENIENTE JAVIER MARTINEZ VALLE","306",,,,,,"COLONIA","ESCUADRÓN 201",,,,"09060","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","0958","018","5556703514","M.RODRIGUEZ.ROMI@GMAIL.COM",,"Fijo","19.35885422","-99.11148268","2010-07"
"735292","09007332320010341000000000U3","ROSTICEROS ROSDAN",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","MANDARINA","AVENIDA","DE LAS MINAS","AVENIDA","GUANABANA","AVENIDA","DE LAS MINAS","6",,,,,,"COLONIA","XALPA",,,,"09640","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","5569","008","5554291346","ROSTICEROROSDAN@YAHOO.COM",,"Fijo","19.33818913","-99.01859198","2014-12"
"695597","09017332320001781000000000U0","ROTULOS Y HERRERIA BELTRAN",,"332320","Fabricación de productos de herrería","0 a 5 personas","AVENIDA","FERROCARRIL DE CINTURA","CALLE","SAN ANTONIO TOMATLAN","CALLE","ALARCON","EJE VIAL","2 ORIENTE (HONORABLE CONGRESO DE LA UNION)","43","B",,,"0","B","COLONIA","10 DE MAYO",,,,"15290","09","CIUDAD DE MÉXICO","017","Venustiano Carranza","0001","Venustiano Carranza                                                                                           ","0494","006",,,,"Fijo","19.43505477","-99.12100212","2014-12"
"11823032","09015332320002591000000000U6","RS GUAIJAM","MARIA FERNANDA CUENCA SA DE CV","332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","MANZANILLO","CALLE","Chiapas","CALLE","Coahuila","AVENIDA","Insurgentes Sur","33","LK",,,,,"COLONIA","ROMA NORTE",,,,"06760","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","1356","020",,,,"Fijo","19.41087096","-99.16611778","2025-04"
"9690809","09002332710001631000000000U1","RS MAQUINADOS","MAQUINADOS DAVIDSUA","332710","Maquinado de piezas metálicas para maquinaria y equipo en general","0 a 5 personas","CALLE","CERRADA TULA","PEATONAL","VIA TOLTECA","CALLE","PONIENTE 122","CALLE","NORTE 45","20","A-1",,,,,"COLONIA","LAS SALINAS",,,,"02300","09","CIUDAD DE MÉXICO","002","Azcapotzalco","0001","Azcapotzalco                                                                                                  ","0881","040","5511919213","DAVIDSUAROM@GMAIL.COM",,"Fijo","19.48752615","-99.16326346","2024-11"
"646913","09005332999000295011000000U8","SADOSA","SADOSA","332710","Maquinado de piezas metálicas para maquinaria y equipo en general","31 a 50 personas","CALLE","FRANCISCO NOVOA","CALLE","MOCTEZUMA","CALLE","NEZAHUALCOYOTL","CALLE","MIER Y PESADO","45",,,,,,"COLONIA","ARAGÓN LA VILLA",,,,"07000","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","1627","004","5555778165","SADOSA@SADOSA.COM","WWW.SADOSA.COM","Fijo","19.47783285","-99.11260205","2010-07"
"8402046","09011332810000133001000000U8","SALVAZ",,"332810","Recubrimientos y terminados metálicos","0 a 5 personas","CALLE","ESTRELLA SUR 11","CALLE","HERMILIO MARIN (ORIENTE 30)","CALLE","CALZADA REFORMA AGRARIA","CALLE","RAFAEL CASTILLO","6",,,,,,"COLONIA","SAN JOSE",,,,"13020","09","CIUDAD DE MÉXICO","011","Tláhuac","0001","Tláhuac                                                                                                       ","0414","022","5534287408",,,"Fijo","19.26995709","-98.9938571","2019-11"
"656676","09007435110000041012000000U2","SANTOS NAVAJAS PROFESIONALES",,"332110","Fabricación de productos metálicos forjados y troquelados","0 a 5 personas","CALLE","SUR 109","CIRCUITO","INTERIOR (AVENIDA RIO CHURUBUSCO)","CALLE","ALFONSO TORO","CALLE","SUR 109-A","751",,,,,,"COLONIA","SECTOR POPULAR",,,,"09060","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","0695","007","5578080759",,,"Fijo","19.36934998","-99.11538838","2010-07"
"11675301","09007332610000481000000000U3","SARAVIA ACEROS","ALEJANDRO CASTRO","332610","Fabricación de alambre, productos de alambre y resortes","0 a 5 personas","CALLE","GUADALUPE VICTORIA","AVENIDA","CIRCUNVALACION","CERRADA","GUADALUPE VICTORIA","AVENIDA","CIRCUNVALACION","2",,,,,,"COLONIA","SANTA MARÍA AZTAHUACAN",,,,"09500","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","1104","017",,,,"Fijo","19.36137888","-99.02581211","2024-11"
"6306840","09006332420000034002000000U6","SATEÑA","SATEÑA","332420","Fabricación de tanques metálicos de calibre grueso","31 a 50 personas","CALLE","AVENA","CALLE","GOMA","CERRADA","TERCERA AVENA","OTRO(ESPECIFIQUE)","INTERIOR (AVENIDA RÍO CHURUBUSCO)","445",,,,,,"COLONIA","GRANJAS MÉXICO",,,,"8400","09","CIUDAD DE MÉXICO","006","Iztacalco","0001","Iztacalco                                                                                                     ","0132","014",,"ADMINISTRACIN@SATENA.COM.MX","WWW.SATENA.COM.MX","Fijo","19.40197334","-99.09998915","2010-07"
"6306358","09005332430000026000007033S3","SCHUTZ ELSA","SCHUTZ ELSA","332430","Fabricación de envases metálicos de calibre ligero","101 a 250 personas","EJE VIAL","4 NORTE (AVENIDA TALISMÁN)","EJE VIAL","3 ORIENTE (AVENIDA INGENIERO EDUARDO MOLINA)","AVENIDA","SAN JUAN","CALLE","NINGUNO","450",,,,,"3 CATAGENA","COLONIA","AMPLIACIÓN SAN JUAN DE ARAGÓN",,,,"7490","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","1646","003",,"OMAR.DURAN@SCHUETZ-ELSA.NET",,"Fijo","19.47162601","-99.10299422","2010-07"
"693686","09017332320001653001000000U1","SEGA GLOBAL ALMACEN","SEGA GLOBAL","332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","MARAVILLAS","CALLE","TALABARTEROS","CALLE","PLOMEROS","CALLE","TIZAYUCA","7",,,,,,"COLONIA","AMPLIACIÓN MICHOACANA",,,,"15250","09","CIUDAD DE MÉXICO","017","Venustiano Carranza","0001","Venustiano Carranza                                                                                           ","0174","010","5546034469","AFILIACIONES@SEGAGLOBAL.COM","SEGAGLOBAL.COM","Fijo","19.44765303","-99.1125654","2014-12"
"645350","09005339940000083001000000U5","SELLO PAC","SELLO PAC","332710","Maquinado de piezas metálicas para maquinaria y equipo en general","11 a 30 personas","EJE VIAL","1 PONIENTE CALZADA VALLEJO","CALLE","30-A","CALLE","32-A","AVENIDA","1-A","1826",,,,,,"COLONIA","SANTA ROSA",,,,"07620","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","0366","022","5537967055","MATEO.ARIAS@SELLOPAC.COM","WWW.SELLOPAC.COM.MX","Fijo","19.52608209","-99.16850395","2010-07"
"9738953","09007332710002765000000000U5","SEPTER- MATER",,"332710","Maquinado de piezas metálicas para maquinaria y equipo en general","51 a 100 personas","CALLE","26 DE ENERO DE 1857","CALLE","BATALLA DE SILAO","CALLE","BATALLA PASO DE OVEJAS","EJE VIAL","5 ORIENTE (AVENIDA JAVIER ROJO GOMEZ)","831",,,,,,"COLONIA","LEYES DE REFORMA TERCERA SECCIÓN",,,,"09310","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","0407","018",,"TORNOSLEDEZMA@GMAIL.COM",,"Fijo","19.37676138","-99.07714443","2024-11"
"11801674","09007332710002872000000000U9","SERMAFLEX","SERMAFLEX","332710","Maquinado de piezas metálicas para maquinaria y equipo en general","6 a 10 personas","CALLE","REFORMA URBANA ZACAPEXCO","CALLE","REFORMA DEPORTIVA","EJE VIAL","8 SUR (CALZADA ERMITA IZTAPALAPA)","CALLE","REFORMA ECONOMICA (PRIMERA DE FORD)",,"SN",,,,,"COLONIA","REFORMA POLÍTICA",,,,"09730","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","4999","010",,"SERMAFLEX@GMAIL.COM",,"Fijo","19.34365148","-99.03025042","2025-04"
"9937832","09002332720000131000000000U2","SERVI MEC",,"332720","Fabricación de tornillos, tuercas, remaches y similares","0 a 5 personas","AVENIDA","JARDIN","CALLE","25","CALLE","BOULEVARD DE LOS FERROCARRILES","CALLE","COOK","618",,,,,,"COLONIA","EUZKADI",,,,"02660","09","CIUDAD DE MÉXICO","002","Azcapotzalco","0001","Azcapotzalco                                                                                                  ","0379","027","5555931255","MAFP121577@GMAIL.COM",,"Fijo","19.47844629","-99.15798734","2024-11"
"759113","09016332320000521000000000U3","SERVICIO ALEX",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","LAGO PATZCUARO","CALLE","TERCERA PRIVADA LAGUNA GUZMAN","CALLE","LAGUNA BACALAR","CALLE","LAGUNA GUZMAN","76",,,,,,"COLONIA","ANÁHUAC II SECCIÓN",,,,"11320","09","CIUDAD DE MÉXICO","016","Miguel Hidalgo","0001","Miguel Hidalgo                                                                                                ","0497","011","5552602257",,,"Fijo","19.44293185","-99.17200763","2010-07"
"874290","09015332710000101020000000U8","SERVICIO ALVARADO",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","MANUEL GUTIERREZ NAJERA","CALLE","JOSE TOMAS CUELLAR","CALLE","SIMON BOLIVAR","CALLE","JOSE TOMAS CUELLAR","64",,,,,,"COLONIA","OBRERA",,,,"06800","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","1144","002",,,,"Fijo","19.41570389","-99.14034021","2010-07"
"10163122","09010332320002721000000000U0","SERVICIO DE CARPINTERIA CANCELERIA ALUMINIO",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","MOCTEZUMA","CALLE","SAN ANTONIO","CERRADA","NINGUNO","CALLE","SAN JUAN","2",,,,,,"COLONIA","CORPUS CHRISTY",,,,"01530","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","0864","005","5562782558",,,"Fijo","19.35844265","-99.24789106","2024-11"
"837837","09007332999000413002000000U3","SERVICIO DE CORTE Y DOBLEZ",,"332999","Fabricación de otros productos metálicos","6 a 10 personas","CALLE","FERROCARRIL TERRAPLEN SAN RAFAEL","CALLE","FRANCISCO PRADO","CALLE","BATALLA DE JIMENEZ","CALLE","GENERAL LUCIO BLANCO","12","MZ 31",,,,,"COLONIA","FRANCISCO VILLA",,,,"09720","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","2884","023",,,,"Fijo","19.33597096","-99.05567064","2010-07"
"943091","09011332810000121000000000U3","SERVICIO DE CROMADO PEREZ",,"332810","Recubrimientos y terminados metálicos","0 a 5 personas","CALLE","SAN RAFAEL ATLIXCO","CERRADA","FRANCISCO VILLA","CALLE","PORVENIR","CALLE","SAN RAFAEL ATLIXCO","77",,,,,,"COLONIA","LAS ARBOLEDAS",,,,"13219","09","CIUDAD DE MÉXICO","011","Tláhuac","0001","Tláhuac                                                                                                       ","154A","005","5585041919",,,"Fijo","19.31470105","-99.04657722","2014-12"
"825356","09007332810000192001000000U2","SERVICIO DE CROMADOR CRONIMEX",,"332810","Recubrimientos y terminados metálicos","0 a 5 personas","AVENIDA","20 DE NOVIEMBRE","ANDADOR","NINGUNO","CALLE","EMILIANO ZAPATA","CALLE","ABRAHAM GONZALEZ","403",,,,,,"COLONIA","SANTA MARÍA AZTAHUACAN",,,,"09570","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","1091","003",,,,"Fijo","19.35757349","-99.03085527","2010-07"
"990439","09003332320001371000000000U0","SERVICIO DE ELECTRICIDAD Y HERRERIA SIN NOMBRE",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","FRANCISCO I MADERO","CALLE","EJIDO","PRIVADA","SEXTA FRANCISCO I. MADERO","CALLE","MARGARITA MAZA DE JUAREZ","50",,,,,,"COLONIA","VIEJO EJIDO DE SANTA ÚRSULA COAPA",,,,"04650","09","CIUDAD DE MÉXICO","003","Coyoacán","0001","Coyoacán                                                                                                      ","1425","018","5556793742","OSCARPABLOR@LIFE.COM.MX",,"Fijo","19.303721","-99.14217203","2010-07"
"676084","09005332320003941000000000U3","SERVICIO DE HERRERIA",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","NORTE 24","CALLE","LICENCIADO JOSE URBANO FONSECA","CALLE","PRIVADA SANTA CRUZ","CALLE","SANTA CRUZ","93",,,,,,"COLONIA","CAPULTITLÁN",,,,"07370","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","1400","009","5529211175",,,"Fijo","19.4794345","-99.13303775","2014-12"
"812511","09007332320005321000000000U2","SERVICIO DE HERRERIA",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","JUAN DE OCHOA","CALLE","EVANGELISTA TORRICELLI","CALLE","ANTONIO PACINUTTI","CALLE","EMILIO BERLINER","61","6",,,,,"COLONIA","FUEGO NUEVO",,,,"09800","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","2988","008",,,,"Fijo","19.33316714","-99.09528358","2010-07"
"923020","09010332320001921000000000U7","SERVICIO DE HERRERIA",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","SAN FRANCISCO","CALLE","SAN LUIS","CALLE","AVENIDA SAN ISIDRO ALTO LERMA","CALLE","SACRAMENTO","51",,,,,,"COLONIA","CORPUS CHRISTY",,,,"01530","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","2095","018",,,,"Fijo","19.3617169","-99.24799425","2014-12"
"8604828","09007332320011291000000000U9","SERVICIO DE HERRERIA",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","ROBLE","CALLE","LUNA","CALLE","GIGANTE","CALLE","ARROYO FRIO","9","MZ 64",,,,,"COLONIA","CONSEJO AGRARISTA MEXICANO",,,,"09760","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","5060","011",,,,"Fijo","19.32672084","-99.05607223","2019-11"
